Item Identifier,Item Weight,Fat Level,Item Visibility,Item Type,Item Price,Store Identifier,Store Established,Store Type,Item Sales
FDA34,11.5,Low Fat,0.01484819,Starchy Foods,2.66,OUT013,1987,Supermarket Type1,208
FDA34,11.5,Low Fat,0.014944614,Starchy Foods,2.65,OUT017,2007,Supermarket Type1,572
FDA34,11.5,Low Fat,0.014921093,Starchy Foods,2.68,OUT018,2009,Supermarket Type2,122
FDA34,,Low Fat,0.014788594,Starchy Foods,2.69,OUT027,1985,Supermarket Type3,745
FDA34,11.5,Low Fat,0.014883661,Starchy Foods,2.69,OUT049,1999,Supermarket Type1,364
FDA35,14.85,Regular,0.054142088,Baking Goods,1.92,OUT017,2007,Supermarket Type1,202
FDA35,,Regular,0.05357685,Baking Goods,1.89,OUT027,1985,Supermarket Type3,390
FDA35,14.85,Regular,0.053837561,Baking Goods,1.87,OUT046,1997,Supermarket Type1,470
FDA35,14.85,Regular,0.053921264,Baking Goods,1.9,OUT049,1999,Supermarket Type1,215
FDA36,5.985,Low Fat,0.005661669,Baking Goods,2.88,OUT013,1987,Supermarket Type1,263
FDA36,,Low Fat,0.009921107,Baking Goods,2.83,OUT019,1985,Grocery Store,57
FDA36,,Low Fat,0.005638944,Baking Goods,2.85,OUT027,1985,Supermarket Type3,318
FDA36,5.985,Low Fat,0.005677876,Baking Goods,2.85,OUT045,2002,Supermarket Type1,169
FDA37,7.81,Regular,0.055451725,Others,1.89,OUT018,2009,Supermarket Type2,242
FDA37,7.81,Regular,0.055216312,Others,1.94,OUT035,2004,Supermarket Type1,330
FDA37,7.81,Regular,0.055226755,Others,1.9,OUT046,1997,Supermarket Type1,90
FDA38,5.44,Low Fat,0.025458716,Dairy,3.72,OUT013,1987,Supermarket Type1,313
FDA38,5.44,Low Fat,0.025583714,Dairy,3.69,OUT018,2009,Supermarket Type2,49
FDA38,,Low Fat,0.04461205,Dairy,3.72,OUT019,1985,Grocery Store,49
FDA38,5.44,Low Fat,0.025519534,Dairy,3.68,OUT049,1999,Supermarket Type1,361
FDA39,6.32,Low Fat,0.021287234,Meat,0.6,OUT010,1998,Grocery Store,8
FDA39,6.32,Low Fat,0.012707362,Meat,0.64,OUT013,1987,Supermarket Type1,95
FDA39,6.32,Low Fat,0.012789884,Meat,0.61,OUT017,2007,Supermarket Type1,107
FDA39,6.32,Low Fat,0.012769753,Meat,0.62,OUT018,2009,Supermarket Type2,8
FDA39,,LF,0.012656359,Meat,0.59,OUT027,1985,Supermarket Type3,103
FDA39,6.32,LF,0,Meat,0.63,OUT035,2004,Supermarket Type1,114
FDA39,6.32,Low Fat,0.012717946,Meat,0.63,OUT046,1997,Supermarket Type1,63
FDA39,6.32,Low Fat,0.012737719,Meat,0.6,OUT049,1999,Supermarket Type1,36
FDA40,16,Regular,0.099188598,Frozen Foods,1.38,OUT013,1987,Supermarket Type1,170
FDA40,16,Regular,0.099832728,Frozen Foods,1.35,OUT017,2007,Supermarket Type1,28
FDA40,16,Regular,0.099252438,Frozen Foods,1.35,OUT035,2004,Supermarket Type1,108
FDA40,16,Regular,0.099271209,Frozen Foods,1.37,OUT046,1997,Supermarket Type1,90
FDA40,16,Regular,0.09942555,Frozen Foods,1.35,OUT049,1999,Supermarket Type1,54
FDA43,10.895,Low Fat,0.108253944,Fruits and Vegetables,3.01,OUT010,1998,Grocery Store,59
FDA43,10.895,Low Fat,0.064621927,Fruits and Vegetables,3.03,OUT013,1987,Supermarket Type1,117
FDA43,10.895,Low Fat,0.065041581,Fruits and Vegetables,3.03,OUT017,2007,Supermarket Type1,313
FDA43,10.895,Low Fat,0.064939211,Fruits and Vegetables,3,OUT018,2009,Supermarket Type2,235
FDA43,,Low Fat,0.064362554,Fruits and Vegetables,2.99,OUT027,1985,Supermarket Type3,488
FDA44,19.7,Low Fat,0.089083914,Fruits and Vegetables,0.85,OUT010,1998,Grocery Store,6
FDA44,19.7,Low Fat,0.053178425,Fruits and Vegetables,0.87,OUT013,1987,Supermarket Type1,91
FDA44,19.7,Low Fat,0.053523765,Fruits and Vegetables,0.86,OUT017,2007,Supermarket Type1,148
FDA44,19.7,LF,0.053439522,Fruits and Vegetables,0.85,OUT018,2009,Supermarket Type2,102
FDA44,,Low Fat,0.052964982,Fruits and Vegetables,0.9,OUT027,1985,Supermarket Type3,176
FDA44,19.7,Low Fat,0.053212652,Fruits and Vegetables,0.9,OUT035,2004,Supermarket Type1,63
FDA44,19.7,Low Fat,0.053330653,Fruits and Vegetables,0.88,OUT045,2002,Supermarket Type1,85
FDA44,19.7,Low Fat,0.053305463,Fruits and Vegetables,0.9,OUT049,1999,Supermarket Type1,85
FDA45,21.25,Low Fat,0.155250377,Snack Foods,2.71,OUT013,1987,Supermarket Type1,283
FDA45,21.25,Low Fat,0.156012631,Snack Foods,2.74,OUT018,2009,Supermarket Type2,377
FDA45,,Low Fat,0.154627247,Snack Foods,2.74,OUT027,1985,Supermarket Type3,729
FDA45,21.25,Low Fat,0.155350299,Snack Foods,2.75,OUT035,2004,Supermarket Type1,71
FDA45,21.25,Low Fat,0.155694794,Snack Foods,2.74,OUT045,2002,Supermarket Type1,400
FDA46,13.6,Low Fat,0.117537563,Snack Foods,3.01,OUT013,1987,Supermarket Type1,711
FDA46,13.6,low fat,0.11830085,Snack Foods,3.03,OUT017,2007,Supermarket Type1,255
FDA46,,Low Fat,0.117065801,Snack Foods,3.03,OUT027,1985,Supermarket Type3,787
FDA46,13.6,Low Fat,0.117613212,Snack Foods,3,OUT035,2004,Supermarket Type1,330
FDA46,13.6,Low Fat,0.117874024,Snack Foods,2.99,OUT045,2002,Supermarket Type1,585
FDA46,13.6,Low Fat,0.117818348,Snack Foods,2.98,OUT049,1999,Supermarket Type1,330
FDA47,10.5,Regular,0.116576702,Baking Goods,2.52,OUT013,1987,Supermarket Type1,210
FDA47,10.5,Regular,0.11733375,Baking Goods,2.53,OUT017,2007,Supermarket Type1,325
FDA47,10.5,Regular,0.117149075,Baking Goods,2.53,OUT018,2009,Supermarket Type2,210
FDA47,,Regular,0.116108797,Baking Goods,2.53,OUT027,1985,Supermarket Type3,703
FDA47,10.5,Regular,0,Baking Goods,2.51,OUT045,2002,Supermarket Type1,134
FDA47,10.5,Regular,0.116673795,Baking Goods,2.5,OUT046,1997,Supermarket Type1,418
FDA48,12.1,Low Fat,0.115107028,Baking Goods,3.42,OUT045,2002,Supermarket Type1,405
FDA48,12.1,Low Fat,0.11487406,Baking Goods,3.41,OUT046,1997,Supermarket Type1,582
FDA49,19.7,Low Fat,0.108665723,Others,1.34,OUT010,1998,Grocery Store,9
FDA49,,Low Fat,0.113669629,Others,1.38,OUT019,1985,Grocery Store,18
FDA49,,Low Fat,0.064607378,Others,1.35,OUT027,1985,Supermarket Type3,227
FDA49,19.7,Low Fat,0.064909488,Others,1.37,OUT035,2004,Supermarket Type1,131
FDA49,19.7,Low Fat,0.064921764,Others,1.36,OUT046,1997,Supermarket Type1,175
FDA49,19.7,LF,0.0650227,Others,1.35,OUT049,1999,Supermarket Type1,70
FDA50,16.25,LF,0.145913308,Dairy,1.47,OUT010,1998,Grocery Store,20
FDA50,16.25,Low Fat,0.087102593,Dairy,1.48,OUT013,1987,Supermarket Type1,87
FDA50,16.25,Low Fat,0.087668236,Dairy,1.47,OUT017,2007,Supermarket Type1,174
FDA50,,Low Fat,0.152632413,Dairy,1.52,OUT019,1985,Grocery Store,10
FDA50,,Low Fat,0.086752988,Dairy,1.52,OUT027,1985,Supermarket Type3,174
FDA50,16.25,Low Fat,0.087158654,Dairy,1.47,OUT035,2004,Supermarket Type1,222
FDA50,16.25,Low Fat,0.087175137,Dairy,1.52,OUT046,1997,Supermarket Type1,136
FDA50,16.25,Low Fat,0.087310672,Dairy,1.48,OUT049,1999,Supermarket Type1,155
FDA51,8.05,Regular,0.164542555,Dairy,1.73,OUT013,1987,Supermarket Type1,174
FDA51,,Regular,0.163882129,Dairy,1.75,OUT027,1985,Supermarket Type3,349
FDA51,8.05,Regular,0.164679597,Dairy,1.73,OUT046,1997,Supermarket Type1,129
FDA52,16.2,Regular,0.128315409,Frozen Foods,2.75,OUT013,1987,Supermarket Type1,397
FDA52,,Regular,0.127800388,Frozen Foods,2.73,OUT027,1985,Supermarket Type3,468
FDA52,16.2,Regular,0.128397995,Frozen Foods,2.75,OUT035,2004,Supermarket Type1,145
FDA52,16.2,Regular,0.128682722,Frozen Foods,2.75,OUT045,2002,Supermarket Type1,108
FDA52,16.2,reg,0.128621941,Frozen Foods,2.71,OUT049,1999,Supermarket Type1,360
FDA55,17.2,Regular,0.056941603,Fruits and Vegetables,3.43,OUT013,1987,Supermarket Type1,548
FDA55,17.2,reg,0.057221177,Fruits and Vegetables,3.48,OUT018,2009,Supermarket Type2,252
FDA55,,Regular,0.099780431,Fruits and Vegetables,3.47,OUT019,1985,Grocery Store,46
FDA55,,Regular,0.056713056,Fruits and Vegetables,3.45,OUT027,1985,Supermarket Type3,571
FDA56,9.21,Low Fat,0.008757492,Fruits and Vegetables,1.87,OUT013,1987,Supermarket Type1,208
FDA56,,Low Fat,0.008722342,Fruits and Vegetables,1.91,OUT027,1985,Supermarket Type3,451
FDA56,9.21,Low Fat,0.008782561,Fruits and Vegetables,1.85,OUT045,2002,Supermarket Type1,134
FDA56,9.21,Low Fat,0.008764786,Fruits and Vegetables,1.9,OUT046,1997,Supermarket Type1,427
FDA56,9.21,Low Fat,0.008778413,Fruits and Vegetables,1.89,OUT049,1999,Supermarket Type1,159
FDA57,18.85,Low Fat,0.03961061,Snack Foods,0.65,OUT013,1987,Supermarket Type1,87
FDA57,,LF,0.039451625,Snack Foods,0.61,OUT027,1985,Supermarket Type3,156
FDA57,18.85,Low Fat,0.039723999,Snack Foods,0.64,OUT045,2002,Supermarket Type1,105
FDA58,9.395,Low Fat,0.103664897,Snack Foods,3.6,OUT013,1987,Supermarket Type1,183
FDA58,9.395,Low Fat,0.103731617,Snack Foods,3.65,OUT035,2004,Supermarket Type1,547
FDA58,9.395,Low Fat,0.103751236,Snack Foods,3.64,OUT046,1997,Supermarket Type1,123
FDB02,9.695,Regular,0.029140008,Others,2.72,OUT013,1987,Supermarket Type1,360
FDB02,9.695,Regular,0.029283081,Others,2.7,OUT018,2009,Supermarket Type2,378
FDB02,,Regular,0.029023048,Others,2.74,OUT027,1985,Supermarket Type3,684
FDB02,9.695,Regular,0.029158763,Others,2.69,OUT035,2004,Supermarket Type1,126
FDB02,9.695,Regular,0.029223424,Others,2.71,OUT045,2002,Supermarket Type1,306
FDB03,17.75,Regular,0.156701315,Dairy,3.71,OUT013,1987,Supermarket Type1,466
FDB03,17.75,Regular,0.157470693,Dairy,3.69,OUT018,2009,Supermarket Type2,442
FDB03,17.75,Regular,0.156802171,Dairy,3.73,OUT035,2004,Supermarket Type1,442
FDB03,17.75,Regular,0.156831826,Dairy,3.72,OUT046,1997,Supermarket Type1,123
FDB03,17.75,Regular,0.157075658,Dairy,3.71,OUT049,1999,Supermarket Type1,393
FDB04,11.35,Regular,0.063173691,Dairy,1.33,OUT013,1987,Supermarket Type1,153
FDB04,11.35,Regular,0.06358394,Dairy,1.38,OUT017,2007,Supermarket Type1,117
FDB04,,Regular,0.1107011,Dairy,1.37,OUT019,1985,Grocery Store,37
FDB04,,Regular,0.06292013,Dairy,1.38,OUT027,1985,Supermarket Type3,359
FDB04,11.35,Regular,0.06321435,Dairy,1.37,OUT035,2004,Supermarket Type1,135
FDB04,11.35,Regular,0.063354531,Dairy,1.38,OUT045,2002,Supermarket Type1,125
FDB04,11.35,Regular,0.063226306,Dairy,1.36,OUT046,1997,Supermarket Type1,153
FDB05,,Low Fat,0.145669556,Frozen Foods,3.81,OUT019,1985,Grocery Store,75
FDB05,,Low Fat,0.08279545,Frozen Foods,3.79,OUT027,1985,Supermarket Type3,471
FDB05,5.155,Low Fat,0.083198341,Frozen Foods,3.79,OUT046,1997,Supermarket Type1,100
FDB05,5.155,Low Fat,0.083327693,Frozen Foods,3.81,OUT049,1999,Supermarket Type1,595
FDB08,6.055,Low Fat,0.03127929,Fruits and Vegetables,2.47,OUT017,2007,Supermarket Type1,241
FDB08,6.055,Low Fat,0.031230059,Fruits and Vegetables,2.47,OUT018,2009,Supermarket Type2,177
FDB08,,Low Fat,0.030952737,Fruits and Vegetables,2.47,OUT027,1985,Supermarket Type3,305
FDB08,6.055,Low Fat,0,Fruits and Vegetables,2.51,OUT035,2004,Supermarket Type1,161
FDB08,6.055,Low Fat,0.031103357,Fruits and Vegetables,2.47,OUT046,1997,Supermarket Type1,273
FDB08,6.055,Low Fat,0.031151714,Fruits and Vegetables,2.45,OUT049,1999,Supermarket Type1,209
FDB09,16.25,Low Fat,0.057629899,Fruits and Vegetables,1.91,OUT018,2009,Supermarket Type2,113
FDB09,,Low Fat,0.100493148,Fruits and Vegetables,1.9,OUT019,1985,Grocery Store,13
FDB09,16.25,Low Fat,0.057385239,Fruits and Vegetables,1.95,OUT035,2004,Supermarket Type1,137
FDB09,16.25,Low Fat,0.057396092,Fruits and Vegetables,1.94,OUT046,1997,Supermarket Type1,75
FDB09,16.25,Low Fat,0.057485328,Fruits and Vegetables,1.95,OUT049,1999,Supermarket Type1,187
FDB10,10,Low Fat,0.0674819,Snack Foods,3.62,OUT018,2009,Supermarket Type2,145
FDB10,10,Low Fat,0.067312613,Snack Foods,3.61,OUT049,1999,Supermarket Type1,375
FDB11,16,LF,0.060797393,Starchy Foods,3.45,OUT013,1987,Supermarket Type1,361
FDB11,16,LF,0.061192211,Starchy Foods,3.46,OUT017,2007,Supermarket Type1,473
FDB11,16,Low Fat,0.060836524,Starchy Foods,3.5,OUT035,2004,Supermarket Type1,631
FDB11,16,Low Fat,0.060971431,Starchy Foods,3.49,OUT045,2002,Supermarket Type1,473
FDB11,16,Low Fat,0.060942632,Starchy Foods,3.48,OUT049,1999,Supermarket Type1,293
FDB12,11.15,Regular,0.105220024,Baking Goods,1.59,OUT013,1987,Supermarket Type1,132
FDB12,11.15,Regular,0.105736638,Baking Goods,1.61,OUT018,2009,Supermarket Type2,252
FDB12,11.15,Regular,0.105287746,Baking Goods,1.6,OUT035,2004,Supermarket Type1,276
FDB12,11.15,Regular,0.105307659,Baking Goods,1.58,OUT046,1997,Supermarket Type1,120
FDB12,11.15,Regular,0.105471384,Baking Goods,1.64,OUT049,1999,Supermarket Type1,229
FDB14,20.25,Regular,0.171938781,Others,1.43,OUT010,1998,Grocery Store,19
FDB14,20.25,Regular,0.103142373,Others,1.46,OUT018,2009,Supermarket Type2,67
FDB14,,Regular,0,Others,1.43,OUT019,1985,Grocery Store,39
FDB14,,Regular,0.102226474,Others,1.41,OUT027,1985,Supermarket Type3,314
FDB14,20.25,Regular,0.102704495,Others,1.46,OUT035,2004,Supermarket Type1,305
FDB14,20.25,Regular,0.102932246,Others,1.44,OUT045,2002,Supermarket Type1,134
FDB14,20.25,Regular,0.102723919,Others,1.44,OUT046,1997,Supermarket Type1,200
FDB15,10.895,Low Fat,0.228993134,Dairy,4.06,OUT010,1998,Grocery Store,53
FDB15,10.895,Low Fat,0.136696892,Dairy,4.08,OUT013,1987,Supermarket Type1,554
FDB15,10.895,Low Fat,0.137584599,Dairy,4.04,OUT017,2007,Supermarket Type1,396
FDB15,10.895,Low Fat,0.137368051,Dairy,4.08,OUT018,2009,Supermarket Type2,475
FDB15,10.895,Low Fat,0.136784873,Dairy,4.09,OUT035,2004,Supermarket Type1,422
FDB15,10.895,Low Fat,0.136810742,Dairy,4.06,OUT046,1997,Supermarket Type1,53
FDB15,10.895,Low Fat,0.137023446,Dairy,4.07,OUT049,1999,Supermarket Type1,765
FDB16,8.21,Low Fat,0.044888397,Dairy,1.35,OUT013,1987,Supermarket Type1,62
FDB16,8.21,Low Fat,0.044917289,Dairy,1.37,OUT035,2004,Supermarket Type1,114
FDB16,8.21,Low Fat,0.045016894,Dairy,1.35,OUT045,2002,Supermarket Type1,114
FDB16,8.21,Low Fat,0.044925784,Dairy,1.33,OUT046,1997,Supermarket Type1,157
FDB16,8.21,Low Fat,0.044995631,Dairy,1.38,OUT049,1999,Supermarket Type1,131
FDB17,13.15,Low Fat,0.061381589,Frozen Foods,2.78,OUT010,1998,Grocery Store,19
FDB17,13.15,Low Fat,0.036641589,Frozen Foods,2.79,OUT013,1987,Supermarket Type1,616
FDB17,13.15,Low Fat,0.036879539,Frozen Foods,2.8,OUT017,2007,Supermarket Type1,308
FDB17,,Low Fat,0.064208126,Frozen Foods,2.78,OUT019,1985,Grocery Store,19
FDB17,,Low Fat,0.036494521,Frozen Foods,2.76,OUT027,1985,Supermarket Type3,598
FDB17,13.15,Low Fat,0.036746479,Frozen Foods,2.8,OUT045,2002,Supermarket Type1,326
FDB17,13.15,Low Fat,0.036672107,Frozen Foods,2.82,OUT046,1997,Supermarket Type1,417
FDB17,13.15,Low Fat,0.036729122,Frozen Foods,2.77,OUT049,1999,Supermarket Type1,254
FDB20,7.72,Low Fat,0.05193741,Fruits and Vegetables,1.21,OUT013,1987,Supermarket Type1,94
FDB20,7.72,Low Fat,0.052274691,Fruits and Vegetables,1.22,OUT017,2007,Supermarket Type1,78
FDB20,7.72,LF,0.051970838,Fruits and Vegetables,1.23,OUT035,2004,Supermarket Type1,234
FDB20,7.72,Low Fat,0.052086085,Fruits and Vegetables,1.19,OUT045,2002,Supermarket Type1,47
FDB20,7.72,Low Fat,0.052061483,Fruits and Vegetables,1.19,OUT049,1999,Supermarket Type1,133
FDB21,7.475,Low Fat,0.149360698,Fruits and Vegetables,3.75,OUT017,2007,Supermarket Type1,170
FDB21,7.475,Low Fat,0.149125615,Fruits and Vegetables,3.73,OUT018,2009,Supermarket Type2,605
FDB21,,Low Fat,0,Fruits and Vegetables,3.75,OUT027,1985,Supermarket Type3,677
FDB21,7.475,Low Fat,0.148492521,Fruits and Vegetables,3.71,OUT035,2004,Supermarket Type1,170
FDB21,7.475,Low Fat,0.148821808,Fruits and Vegetables,3.72,OUT045,2002,Supermarket Type1,532
FDB22,8.02,Low Fat,0.186528819,Snack Foods,2.35,OUT010,1998,Grocery Store,41
FDB22,,Low Fat,0.110901004,Snack Foods,2.39,OUT027,1985,Supermarket Type3,360
FDB22,8.02,Low Fat,0.111419588,Snack Foods,2.38,OUT035,2004,Supermarket Type1,440
FDB22,8.02,Low Fat,0.111666665,Snack Foods,2.4,OUT045,2002,Supermarket Type1,160
FDB22,8.02,Low Fat,0.111613921,Snack Foods,2.36,OUT049,1999,Supermarket Type1,440
FDB23,19.2,reg,0.005583951,Starchy Foods,3.5,OUT013,1987,Supermarket Type1,461
FDB23,19.2,Regular,0.005620213,Starchy Foods,3.49,OUT017,2007,Supermarket Type1,530
FDB23,19.2,Regular,0.005611367,Starchy Foods,3.49,OUT018,2009,Supermarket Type2,161
FDB23,,Regular,0.00978492,Starchy Foods,3.48,OUT019,1985,Grocery Store,47
FDB23,,Regular,0.005561538,Starchy Foods,3.45,OUT027,1985,Supermarket Type3,392
FDB23,19.2,Regular,0,Starchy Foods,3.45,OUT045,2002,Supermarket Type1,576
FDB26,14,reg,0.031444357,Others,0.83,OUT017,2007,Supermarket Type1,82
FDB26,,Regular,0.031116081,Others,0.86,OUT027,1985,Supermarket Type3,158
FDB26,14,Regular,0.031261583,Others,0.81,OUT035,2004,Supermarket Type1,65
FDB26,14,Regular,0.031330907,Others,0.81,OUT045,2002,Supermarket Type1,77
FDB26,14,reg,0.031267496,Others,0.8,OUT046,1997,Supermarket Type1,71
FDB27,7.575,Low Fat,0.092711708,Dairy,3.05,OUT010,1998,Grocery Store,20
FDB27,,Low Fat,0.055121892,Dairy,3.04,OUT027,1985,Supermarket Type3,592
FDB27,7.575,Low Fat,0.055379648,Dairy,3.06,OUT035,2004,Supermarket Type1,533
FDB27,7.575,Low Fat,0.055502454,Dairy,3.03,OUT045,2002,Supermarket Type1,158
FDB27,7.575,Low Fat,0.055390121,Dairy,3.01,OUT046,1997,Supermarket Type1,572
FDB27,7.575,Low Fat,0.055476238,Dairy,3.04,OUT049,1999,Supermarket Type1,119
FDB28,6.615,Low Fat,0.156307983,Dairy,3.03,OUT010,1998,Grocery Store,80
FDB28,6.615,Low Fat,0.093307668,Dairy,3.02,OUT013,1987,Supermarket Type1,258
FDB28,6.615,Low Fat,0.093913607,Dairy,3.07,OUT017,2007,Supermarket Type1,119
FDB28,6.615,Low Fat,0.093574769,Dairy,3.08,OUT045,2002,Supermarket Type1,337
FDB29,16.7,Regular,0.052368061,Frozen Foods,1.74,OUT013,1987,Supermarket Type1,83
FDB29,16.7,Regular,0.052708138,Frozen Foods,1.77,OUT017,2007,Supermarket Type1,246
FDB29,16.7,Regular,0.052625179,Frozen Foods,1.75,OUT018,2009,Supermarket Type2,152
FDB29,16.7,Regular,0.052401766,Frozen Foods,1.78,OUT035,2004,Supermarket Type1,152
FDB29,16.7,Regular,0.052517969,Frozen Foods,1.78,OUT045,2002,Supermarket Type1,70
FDB29,16.7,Regular,0.052493162,Frozen Foods,1.76,OUT049,1999,Supermarket Type1,257
FDB32,20.6,Low Fat,0.039255412,Fruits and Vegetables,1.46,OUT010,1998,Grocery Store,10
FDB32,20.6,Low Fat,0.023585598,Fruits and Vegetables,1.46,OUT017,2007,Supermarket Type1,132
FDB32,20.6,Low Fat,0.023548476,Fruits and Vegetables,1.44,OUT018,2009,Supermarket Type2,132
FDB32,,Low Fat,0.041063069,Fruits and Vegetables,1.45,OUT019,1985,Grocery Store,19
FDB32,,Low Fat,0.023339367,Fruits and Vegetables,1.47,OUT027,1985,Supermarket Type3,404
FDB32,20.6,Low Fat,0.023448504,Fruits and Vegetables,1.45,OUT035,2004,Supermarket Type1,282
FDB33,17.75,Low Fat,0.014568036,Fruits and Vegetables,2.44,OUT013,1987,Supermarket Type1,414
FDB33,,Low Fat,0.025527994,Fruits and Vegetables,2.43,OUT019,1985,Grocery Store,48
FDB33,17.75,Low Fat,0.014577412,Fruits and Vegetables,2.48,OUT035,2004,Supermarket Type1,287
FDB33,17.75,Low Fat,0.014609738,Fruits and Vegetables,2.48,OUT045,2002,Supermarket Type1,319
FDB33,17.75,Low Fat,0.014602837,Fruits and Vegetables,2.45,OUT049,1999,Supermarket Type1,382
FDB34,15.25,Low Fat,0.044539371,Snack Foods,1.32,OUT010,1998,Grocery Store,32
FDB34,15.25,Low Fat,0.026760329,Snack Foods,1.33,OUT017,2007,Supermarket Type1,221
FDB34,15.25,Low Fat,0.02671821,Snack Foods,1.32,OUT018,2009,Supermarket Type2,164
FDB34,,Low Fat,0.026480954,Snack Foods,1.35,OUT027,1985,Supermarket Type3,240
FDB34,15.25,Low Fat,0.026604781,Snack Foods,1.33,OUT035,2004,Supermarket Type1,68
FDB34,15.25,Low Fat,0.026663778,Snack Foods,1.35,OUT045,2002,Supermarket Type1,270
FDB34,15.25,Low Fat,0.026651184,Snack Foods,1.34,OUT049,1999,Supermarket Type1,183
FDB35,12.3,Regular,0.064565202,Starchy Foods,1.44,OUT013,1987,Supermarket Type1,197
FDB35,12.3,Regular,0.064984487,Starchy Foods,1.43,OUT017,2007,Supermarket Type1,235
FDB35,12.3,Regular,0.064882207,Starchy Foods,1.45,OUT018,2009,Supermarket Type2,150
FDB35,,Regular,0.113139486,Starchy Foods,1.44,OUT019,1985,Grocery Store,19
FDB35,12.3,Regular,0.064750025,Starchy Foods,1.43,OUT045,2002,Supermarket Type1,104
FDB35,12.3,Regular,0.064618976,Starchy Foods,1.39,OUT046,1997,Supermarket Type1,132
FDB36,5.465,Regular,0.048486801,Baking Goods,2.03,OUT013,1987,Supermarket Type1,372
FDB36,5.465,Regular,0.048801674,Baking Goods,2.04,OUT017,2007,Supermarket Type1,172
FDB36,5.465,Regular,0,Baking Goods,2.05,OUT018,2009,Supermarket Type2,28
FDB36,,Regular,0.048292189,Baking Goods,2.06,OUT027,1985,Supermarket Type3,272
FDB36,5.465,Regular,0.048518008,Baking Goods,2.05,OUT035,2004,Supermarket Type1,259
FDB36,5.465,Regular,0.048625599,Baking Goods,2,OUT045,2002,Supermarket Type1,145
FDB36,5.465,Regular,0,Baking Goods,1.99,OUT046,1997,Supermarket Type1,375
FDB37,20.25,Regular,0.022921735,Baking Goods,3.71,OUT013,1987,Supermarket Type1,356
FDB37,,Regular,0.022829734,Baking Goods,3.72,OUT027,1985,Supermarket Type3,482
FDB37,20.25,Regular,0.022936488,Baking Goods,3.71,OUT035,2004,Supermarket Type1,837
FDB37,20.25,Regular,0.022940826,Baking Goods,3.73,OUT046,1997,Supermarket Type1,609
FDB37,20.25,Regular,0.022976493,Baking Goods,3.71,OUT049,1999,Supermarket Type1,431
FDB38,19.5,Regular,0.027458099,Others,2.45,OUT018,2009,Supermarket Type2,261
FDB38,,Regular,0,Others,2.48,OUT019,1985,Grocery Store,33
FDB38,,Regular,0.027214272,Others,2.46,OUT027,1985,Supermarket Type3,359
FDB38,19.5,Regular,0.027341529,Others,2.44,OUT035,2004,Supermarket Type1,408
FDB38,19.5,Regular,0.0273467,Others,2.45,OUT046,1997,Supermarket Type1,180
FDB39,11.6,Low Fat,0.038736838,Dairy,0.86,OUT017,2007,Supermarket Type1,146
FDB39,,Low Fat,0.067441726,Dairy,0.89,OUT019,1985,Grocery Store,12
FDB39,11.6,LF,0.038511676,Dairy,0.89,OUT035,2004,Supermarket Type1,51
FDB39,11.6,Low Fat,0.038597077,Dairy,0.9,OUT045,2002,Supermarket Type1,62
FDB39,11.6,Low Fat,0.038578846,Dairy,0.87,OUT049,1999,Supermarket Type1,68
FDB40,17.5,Regular,0.012620221,Dairy,2.24,OUT010,1998,Grocery Store,31
FDB40,17.5,Regular,0.007570599,Dairy,2.23,OUT018,2009,Supermarket Type2,223
FDB40,,Regular,0.007503372,Dairy,2.26,OUT027,1985,Supermarket Type3,447
FDB40,17.5,Regular,0.007538459,Dairy,2.23,OUT035,2004,Supermarket Type1,417
FDB40,17.5,Regular,0.007555176,Dairy,2.25,OUT045,2002,Supermarket Type1,223
FDB40,17.5,Regular,0.007551607,Dairy,2.25,OUT049,1999,Supermarket Type1,194
FDB41,19,Regular,0.162882227,Frozen Foods,0.73,OUT010,1998,Grocery Store,19
FDB41,19,Regular,0.097709541,Frozen Foods,0.75,OUT018,2009,Supermarket Type2,63
FDB41,,Regular,0.170382726,Frozen Foods,0.7,OUT019,1985,Grocery Store,5
FDB41,19,Regular,0.097294728,Frozen Foods,0.74,OUT035,2004,Supermarket Type1,106
FDB41,19,Regular,0.097510482,Frozen Foods,0.75,OUT045,2002,Supermarket Type1,72
FDB41,19,Regular,0.097313129,Frozen Foods,0.75,OUT046,1997,Supermarket Type1,102
FDB44,6.655,Low Fat,0.016944719,Fruits and Vegetables,3.23,OUT013,1987,Supermarket Type1,296
FDB44,6.655,Low Fat,0,Fruits and Vegetables,3.28,OUT017,2007,Supermarket Type1,275
FDB44,,Low Fat,0.016876708,Fruits and Vegetables,3.24,OUT027,1985,Supermarket Type3,697
FDB44,6.655,Low Fat,0.016993225,Fruits and Vegetables,3.26,OUT045,2002,Supermarket Type1,85
FDB44,6.655,Low Fat,0.016958832,Fruits and Vegetables,3.24,OUT046,1997,Supermarket Type1,423
FDB45,20.85,Low Fat,0.021312043,Fruits and Vegetables,1.62,OUT013,1987,Supermarket Type1,230
FDB45,20.85,LF,0.021416681,Fruits and Vegetables,1.62,OUT018,2009,Supermarket Type2,115
FDB45,,Low Fat,0.037345714,Fruits and Vegetables,1.65,OUT019,1985,Grocery Store,11
